12:8:45, 6.16, 28.60, 123.32
12:8:46, 6.16, 28.60, 123.40
12:8:47, 6.16, 28.50, 122.89
12:8:48, 6.16, 28.50, 122.89
12:8:49, 6.16, 28.40, 122.46
12:8:49, 6.16, 28.40, 122.46
12:8:50, 6.16, 28.40, 122.46
12:8:51, 6.16, 28.30, 122.11
12:8:52, 6.16, 28.20, 121.60
12:8:53, 6.16, 28.20, 121.60
12:8:53, 6.16, 28.10, 121.17
12:8:54, 6.16, 28.10, 121.17
12:8:55, 6.16, 28.10, 121.17
12:8:56, 6.16, 28.10, 121.25
12:8:57, 6.16, 28.10, 121.25
12:8:57, 6.16, 28.00, 120.81
12:8:58, 6.16, 28.10, 121.25
12:8:59, 6.16, 28.10, 121.25
12:9:0, 6.16, 28.00, 120.81
12:9:1, 6.16, 28.00, 120.81
12:9:1, 6.16, 28.10, 121.25
12:9:2, 6.16, 28.00, 120.81
12:9:3, 6.17, 28.00, 120.89
12:9:4, 6.16, 28.10, 121.25
12:9:5, 6.17, 28.10, 121.32
12:9:5, 6.17, 28.10, 121.32
12:9:6, 6.17, 28.20, 121.76
12:9:7, 6.17, 28.20, 121.84
12:9:8, 6.17, 28.30, 122.19
12:9:9, 6.17, 28.30, 122.19
12:9:9, 6.17, 28.30, 122.27
12:9:10, 6.17, 28.40, 122.70
12:9:11, 6.17, 28.40, 122.70
12:9:12, 6.17, 28.40, 122.70
12:9:13, 6.18, 28.50, 123.21
12:9:13, 6.18, 28.60, 123.64
12:9:14, 6.18, 28.70, 124.08
12:9:15, 6.18, 28.70, 124.16
12:9:16, 6.18, 28.80, 124.59
12:9:17, 6.18, 28.80, 124.59
12:9:17, 6.18, 28.90, 125.10
12:9:18, 6.18, 29.00, 125.54
12:9:19, 6.18, 29.10, 125.97
12:9:20, 6.19, 29.20, 126.48
12:9:21, 6.19, 29.30, 126.92
12:9:22, 6.19, 29.40, 127.43
12:9:22, 6.19, 29.40, 127.43
12:9:23, 6.20, 29.70, 128.81
12:9:24, 6.20, 29.80, 129.25
12:9:25, 6.20, 30.00, 130.20
12:9:26, 6.20, 30.10, 130.63
12:9:26, 6.20, 30.20, 131.15
12:9:27, 6.20, 30.40, 132.02
12:9:28, 6.21, 30.50, 132.54
12:9:29, 6.21, 30.70, 133.50
12:9:30, 6.22, 30.90, 134.45
12:9:30, 6.22, 31.00, 134.89
12:9:31, 6.22, 31.00, 134.89
12:9:32, 6.22, 31.10, 135.41
12:9:33, 6.22, 31.20, 135.84
12:9:34, 6.22, 31.40, 136.72
12:9:34, 6.22, 31.50, 137.24
12:9:35, 6.22, 31.50, 137.24
12:9:36, 6.22, 31.60, 137.67
12:9:37, 6.23, 31.70, 138.20
12:9:38, 6.23, 31.90, 139.07
12:9:38, 6.23, 32.10, 140.03
12:9:39, 6.23, 32.30, 140.91
12:9:40, 6.24, 32.50, 141.87
12:9:41, 6.24, 32.70, 142.83
12:9:42, 6.24, 32.90, 143.71
12:9:42, 6.24, 33.20, 145.11
12:9:43, 6.25, 33.70, 147.48
12:9:44, 6.26, 34.60, 151.62
12:9:45, 6.27, 35.70, 156.74
12:9:46, 6.28, 36.50, 160.45
12:9:46, 6.29, 37.10, 163.30
12:9:47, 6.30, 38.80, 171.11
12:9:48, 6.32, 41.10, 181.83
12:9:49, 6.34, 43.10, 191.40
12:9:50, 6.36, 44.50, 197.99
12:9:50, 6.37, 47.60, 212.32
12:9:51, 6.41, 54.10, 242.82
12:9:52, 6.46, 62.20, 281.27
12:9:53, 6.51, 70.50, 321.37
12:9:54, 6.55, 77.40, 354.77
12:9:54, 6.58, 83.60, 384.83
12:9:55, 6.60, 91.10, 421.14
12:9:56, 6.63, 97.80, 454.03
12:9:57, 6.65, 103.10, 480.07
12:9:58, 6.67, 107.20, 500.37
12:9:58, 6.68, 108.40, 506.57
12:9:59, 6.67, 107.60, 502.23
12:10:0, 6.67, 106.10, 495.23
12:10:1, 6.66, 105.00, 489.22
12:10:2, 6.66, 106.20, 494.81
12:10:3, 6.66, 107.60, 501.63
12:10:3, 6.66, 107.90, 503.03
12:10:4, 6.66, 107.30, 499.93
12:10:5, 6.65, 105.60, 491.72
12:10:6, 6.65, 106.10, 493.75
12:10:7, 6.64, 103.70, 482.00
12:10:7, 6.63, 101.10, 469.06
12:10:8, 6.62, 94.30, 436.72
12:10:9, 6.58, 88.10, 405.79
12:10:10, 6.57, 83.50, 383.90
12:10:11, 6.52, 69.90, 319.02
12:10:11, 6.46, 61.50, 278.10
12:10:12, 6.42, 53.90, 242.08
12:10:13, 6.36, 47.00, 209.11
12:10:14, 6.32, 45.50, 201.42
12:10:15, 6.32, 44.40, 196.55
12:10:15, 6.30, 42.40, 187.10
12:10:16, 6.30, 44.70, 197.13
12:10:17, 6.33, 48.30, 214.08
12:10:18, 6.36, 53.00, 235.81
12:10:19, 6.40, 56.40, 252.51
12:10:19, 6.39, 50.10, 224.03
12:10:20, 6.33, 45.40, 201.10
12:10:21, 6.32, 45.10, 199.40
12:10:22, 6.32, 43.20, 191.00
12:10:23, 6.26, 35.70, 156.54
12:10:23, 6.19, 31.60, 136.97
12:10:24, 6.17, 30.60, 132.20
12:10:25, 6.16, 29.50, 127.12
12:10:26, 6.14, 28.70, 123.43
12:10:27, 6.14, 28.10, 120.70
12:10:27, 6.13, 27.70, 118.82
12:10:28, 6.12, 27.40, 117.46
12:10:29, 6.12, 27.10, 116.10
12:10:30, 6.12, 26.70, 114.31
12:10:31, 6.11, 26.90, 115.01
12:10:31, 6.12, 27.50, 117.73
12:10:32, 6.13, 27.80, 119.25
12:10:33, 6.12, 26.50, 113.60
12:10:34, 6.10, 25.00, 106.68
12:10:35, 6.08, 24.40, 103.85
12:10:35, 6.08, 24.10, 102.50
12:10:36, 6.07, 23.90, 101.58
12:10:37, 6.07, 23.70, 100.67
12:10:38, 6.06, 23.50, 99.75
12:10:39, 6.06, 23.30, 98.84
12:10:39, 6.06, 23.00, 97.57
12:10:40, 6.06, 22.90, 97.08
12:10:41, 6.06, 22.70, 96.23
12:10:42, 6.05, 22.60, 95.74
12:10:43, 6.05, 22.50, 95.32
12:10:43, 6.05, 22.30, 94.41
12:10:44, 6.05, 22.20, 93.99
12:10:45, 6.05, 22.10, 93.56
12:10:46, 6.04, 22.00, 93.08
12:10:47, 6.05, 21.80, 92.29
12:10:48, 6.04, 21.80, 92.23
12:10:48, 6.04, 21.70, 91.81
12:10:49, 6.04, 21.60, 91.39
12:10:50, 6.04, 21.50, 90.96
12:10:51, 6.04, 21.50, 90.96
12:10:52, 6.04, 21.40, 90.54
12:10:52, 6.04, 21.30, 90.12
12:10:53, 6.04, 21.30, 90.12
12:10:54, 6.04, 21.30, 90.12
12:10:55, 6.04, 21.20, 89.69
12:10:56, 6.05, 21.20, 89.75
12:10:56, 6.05, 21.20, 89.75
12:10:57, 6.04, 21.10, 89.27
12:10:58, 6.05, 21.00, 88.91
12:10:59, 6.05, 21.10, 89.39
12:11:0, 6.05, 21.00, 88.91
12:11:0, 6.05, 21.00, 88.96
12:11:1, 6.05, 20.90, 88.54
12:11:2, 6.05, 20.90, 88.54
12:11:3, 6.05, 20.90, 88.54
12:11:4, 6.05, 20.80, 88.12
12:11:4, 6.06, 20.80, 88.18
12:11:5, 6.05, 20.70, 87.69
12:11:6, 6.06, 20.60, 87.33
12:11:7, 6.05, 20.60, 87.27
12:11:8, 6.06, 20.60, 87.33
12:11:8, 6.06, 20.60, 87.33
12:11:9, 6.06, 20.50, 86.90
12:11:10, 6.06, 20.50, 86.90
12:11:11, 6.06, 20.50, 86.90
12:11:12, 6.05, 20.50, 86.85
12:11:12, 6.05, 20.50, 86.85
12:11:13, 6.05, 20.40, 86.42
12:11:14, 6.06, 20.40, 86.48
12:11:15, 6.06, 20.40, 86.48
12:11:16, 6.06, 20.40, 86.48
