13:47:8, 6.00, 18.70, 78.59
13:47:8, 6.01, 18.60, 78.22
13:47:9, 6.01, 18.60, 78.22
13:47:10, 6.01, 18.50, 77.80
13:47:11, 6.01, 18.60, 78.22
13:47:12, 6.01, 18.50, 77.80
13:47:12, 6.01, 18.60, 78.28
13:47:13, 6.01, 18.60, 78.28
13:47:14, 6.01, 18.50, 77.86
13:47:15, 6.01, 18.50, 77.86
13:47:16, 6.01, 18.40, 77.43
13:47:16, 6.01, 18.40, 77.43
13:47:17, 6.01, 18.40, 77.38
13:47:18, 6.01, 18.40, 77.43
13:47:19, 6.01, 18.40, 77.43
13:47:20, 6.01, 18.40, 77.43
13:47:20, 6.01, 18.40, 77.43
13:47:21, 6.01, 18.30, 77.01
13:47:22, 6.01, 18.30, 77.01
13:47:23, 6.01, 18.30, 77.01
13:47:24, 6.01, 18.20, 76.59
13:47:24, 6.01, 18.30, 77.01
13:47:25, 6.01, 18.20, 76.59
13:47:26, 6.01, 18.20, 76.59
13:47:27, 6.01, 18.20, 76.59
13:47:28, 6.01, 18.20, 76.59
13:47:28, 6.01, 18.20, 76.54
13:47:29, 6.01, 18.10, 76.17
13:47:30, 6.01, 18.10, 76.17
13:47:31, 6.01, 18.10, 76.17
13:47:32, 6.01, 18.10, 76.17
13:47:32, 6.01, 18.10, 76.17
13:47:33, 6.01, 18.10, 76.17
13:47:34, 6.01, 18.10, 76.17
13:47:35, 6.01, 18.10, 76.17
13:47:36, 6.01, 18.10, 76.17
13:47:36, 6.01, 18.10, 76.17
13:47:37, 6.02, 18.10, 76.22
13:47:38, 6.02, 18.00, 75.80
13:47:39, 6.02, 18.10, 76.22
13:47:40, 6.01, 18.10, 76.17
13:47:41, 6.01, 18.00, 75.75
13:47:41, 6.01, 18.00, 75.75
13:47:42, 6.01, 18.00, 75.75
13:47:43, 6.02, 18.00, 75.80
13:47:44, 6.02, 18.10, 76.22
13:47:45, 6.02, 18.00, 75.80
13:47:45, 6.02, 18.00, 75.80
